Date, Instance, Algorithm, MAX_ITER_COUNT, MAX_NO_IMPROVE_COUNT, RandSeed, Duration, IterCount, MoveCount, TotalDist, Medians, Assignment
2014-05-15 Thu 19:47:43, ../Instances/pmedcap4(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=500|To=25|Tc=10|D=24), 800, 32000, 1400152858, 141.476, 72, 3655898, 747, 41|11|1|89|34|36|59|90|83|57|21|72|18|43|78|61|64|19|84|32|63|22|12|15|77|85|49|37|69|81|4|39|23|99|33|58|50|80|70|95|, 81|1|85|36|4|1|84|57|19|58|22|11|12|78|99|15|12|43|18|19|49|21|22|23|37|77|95|23|89|37|18|81|32|33|34|49|36|37|90|39|78|41|59|43|64|41|18|33|99|49|50|43|11|36|21|85|63|57|58|59|19|61|69|63|64|15|61|80|72|69|70|23|72|15|4|39|63|77|78|50|80|81|70|83|84|85|83|50|61|89|90|34|12|39|59|95|69|32|58|99|
2014-05-15 Thu 20:12:34, ../Instances/pmedcap4(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=500|To=25|Tc=10|D=24), 800, 32000, 1400154463, 32.15, 18, 866427, 720, 82|36|64|8|11|13|24|7|73|19|41|31|69|81|48|29|88|66|28|46|77|42|61|54|0|43|86|26|89|23|6|55|22|80|4|27|50|32|25|17|, 0|42|82|36|4|88|6|7|8|66|22|11|66|13|17|28|50|17|27|19|81|61|22|23|24|25|26|27|28|29|46|31|32|25|11|17|36|29|26|24|13|41|42|43|64|41|46|77|48|0|50|0|8|36|54|55|89|7|24|80|19|61|69|73|64|32|66|80|48|69|82|46|54|73|4|27|73|77|13|0|80|81|82|86|29|55|86|31|88|89|43|8|55|11|6|23|69|89|88|89|
2014-05-15 Thu 20:36:30, ../Instances/pmedcap4(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=500|To=25|Tc=10|D=24), 800, 32000, 1400155954, 618.477, 348, 18065918, 679, 60|58|47|74|16|69|83|15|63|45|24|95|65|6|56|91|18|93|31|3|94|57|46|70|78|55|80|77|8|82|11|72|14|9|12|92|81|28|50|20|, 81|11|70|3|65|58|6|8|8|9|92|11|12|78|14|15|16|14|18|8|20|28|45|60|24|77|95|18|28|9|46|31|63|47|91|14|18|6|20|93|78|55|93|81|9|45|46|47|12|82|50|31|57|60|56|55|56|57|58|80|60|92|69|63|94|65|16|80|83|69|70|46|72|15|74|74|3|77|78|50|80|81|82|83|24|70|72|31|24|56|50|91|92|93|94|95|69|15|58|63|
2014-05-15 Thu 21:02:00, ../Instances/pmedcap4(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=500|To=25|Tc=10|D=24), 800, 32000, 1400157390, 911.45, 474, 25167500, 682, 89|75|80|86|34|27|64|88|8|63|58|93|95|83|54|45|11|84|56|10|1|31|61|43|70|53|32|33|62|16|40|0|72|69|20|46|12|57|77|55|, 0|1|10|27|86|88|84|8|8|58|10|11|12|40|56|63|16|0|95|8|20|95|10|27|80|77|93|27|54|58|46|31|32|33|34|0|53|61|20|53|40|45|1|43|16|45|46|33|12|63|43|0|57|53|54|55|56|57|58|80|93|61|62|63|64|32|12|11|83|69|70|46|72|89|72|75|56|77|40|62|80|31|70|83|84|55|86|62|88|89|43|34|12|93|64|95|69|89|58|89|
2014-05-15 Thu 21:02:00, ../Instances/pmedcap4(20).txt, [int]CPLEX, 0, 0, 0, 4.64, 0, 0, 486, 0|1|13|17|18|19|20|22|23|24|25|26|34|36|37|40|43|45|47|54|56|57|58|61|63|64|65|66|68|69|71|75|76|80|82|83|85|92|93|97|, 0|1|85|23|65|58|37|19|19|66|22|93|92|13|17|97|92|17|18|19|20|18|22|23|24|25|26|23|26|66|71|0|56|47|34|17|36|37|63|93|40|45|1|43|64|45|71|47|68|0|43|0|57|1|54|85|56|57|58|80|36|61|69|63|64|65|66|80|68|69|82|71|54|97|75|75|76|25|13|13|80|43|82|83|61|85|83|40|24|63|20|34|92|93|24|18|69|97|58|56|
2014-05-15 Thu 21:02:00, ../Instances/pmedcap1(20).txt, [int]CPLEX, 0, 0, 0, 155.27, 0, 0, 1005, 20|32|34|39|40|66|74|86|94|96|, 20|39|96|39|74|39|94|34|34|66|96|34|66|40|20|32|66|20|74|34|20|74|96|39|94|32|86|74|86|66|74|40|32|32|34|20|39|66|20|39|40|96|34|20|66|96|74|32|66|20|20|20|34|39|86|96|32|34|66|94|39|66|40|32|94|74|66|94|86|40|96|74|86|32|74|39|86|74|40|40|94|20|96|86|94|96|86|40|94|32|20|34|66|39|94|74|96|32|66|32|
2014-05-16 Fri 10:11:08, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400205470, 473.698, 478, 6192430, 1087, 11|37|20|94|13|4|15|3|2|72|, 20|11|2|3|4|94|94|11|11|37|2|11|2|13|20|15|37|20|72|3|20|4|2|3|94|4|3|72|72|37|4|13|15|15|11|20|3|37|20|11|13|2|11|20|2|2|4|15|37|20|20|20|11|3|72|2|15|11|37|94|3|37|2|15|94|15|37|94|3|13|2|4|72|15|4|3|72|4|13|13|94|20|13|72|37|2|72|13|94|15|20|11|37|11|94|72|2|15|37|15|
2014-05-16 Fri 10:24:25, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400206268, 731.942, 739, 9585306, 1072, 95|13|36|34|94|97|66|96|43|21|, 43|36|96|36|21|36|94|34|34|66|96|34|66|13|97|97|66|43|95|34|43|21|96|95|94|21|36|95|21|66|21|13|97|97|34|97|36|66|43|36|13|96|34|43|66|96|21|97|66|43|43|43|34|36|21|96|97|34|66|94|36|66|43|97|94|97|66|94|36|13|96|21|95|97|95|36|95|21|13|13|94|43|96|95|94|96|95|13|94|97|43|34|66|34|94|95|96|97|66|97|
2014-05-16 Fri 10:37:51, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400207065, 702.899, 700, 9106414, 1077, 50|61|86|32|40|1|96|8|94|74|, 50|1|96|74|74|94|94|8|8|61|96|1|96|40|32|32|61|50|74|8|50|74|96|1|94|74|1|74|86|61|74|40|32|32|8|50|1|61|50|1|40|96|1|50|96|96|74|32|61|50|50|50|8|1|86|96|32|8|61|94|1|61|50|32|94|32|61|94|86|40|96|74|86|32|74|8|86|74|40|40|94|50|40|86|61|96|86|40|94|32|50|8|61|1|94|86|96|32|61|32|
2014-05-16 Fri 10:51:51, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400207871, 206.359, 205, 2665570, 1091, 37|88|10|81|47|23|82|72|11|63|, 81|11|10|23|47|88|37|11|11|37|10|11|10|81|63|63|10|63|72|11|81|72|10|23|88|47|72|23|72|37|23|81|63|47|11|63|23|37|63|11|81|82|88|81|37|82|47|47|10|81|81|81|11|11|72|10|63|11|88|88|23|37|82|63|37|47|37|88|88|82|82|23|72|63|23|23|23|47|82|81|88|81|82|72|37|10|72|82|88|63|81|11|10|11|88|72|10|63|88|63|
2014-05-16 Fri 13:28:58, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400217353, 250.086, 258, 3345067, 1100, 94|85|95|90|21|32|27|1|66|40|, 90|1|85|95|21|94|94|1|1|66|85|1|85|40|90|32|66|90|95|1|90|21|85|27|94|21|95|27|21|66|27|40|32|32|1|90|27|66|90|1|40|85|1|90|66|85|21|32|66|90|90|90|1|1|21|85|32|27|94|94|27|66|40|32|94|32|66|94|95|40|85|27|95|32|27|27|95|21|40|40|94|90|40|95|66|85|95|40|94|32|90|1|66|1|94|95|85|32|66|32|
2014-05-16 Fri 13:42:11, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400218138, 73.566, 73, 940591, 1134, 1|96|17|3|13|98|72|15|74|9|, 17|1|96|3|72|3|9|1|1|9|96|1|9|13|17|15|9|17|74|3|17|72|96|74|98|15|3|74|72|98|74|13|15|15|1|17|3|9|17|1|13|96|1|17|9|96|74|15|98|17|17|13|1|3|72|9|15|1|98|98|3|98|96|15|9|15|9|98|72|13|96|74|72|15|74|74|3|74|13|13|98|13|96|72|98|96|72|13|98|15|17|1|9|1|98|74|96|15|98|17|
2014-05-16 Fri 13:55:23, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400218931, 293.041, 297, 3863879, 1096, 32|95|88|40|23|11|4|2|90|16|, 90|11|2|23|4|88|16|11|11|16|2|11|16|40|90|32|16|90|95|11|90|4|2|23|88|4|95|23|4|16|23|40|32|32|11|90|23|16|90|11|40|2|88|90|16|2|4|32|23|90|90|90|11|11|95|2|32|11|88|88|23|16|40|32|88|32|16|88|95|40|2|23|4|32|95|23|95|4|40|40|88|90|2|95|16|2|95|40|88|32|90|11|16|11|88|95|2|32|88|32|
2014-05-16 Fri 14:08:48, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400219723, 162.869, 165, 2154990, 1117, 56|88|90|78|29|93|85|86|77|30|, 90|93|85|30|77|88|29|93|93|29|85|93|85|78|56|56|85|90|86|30|90|77|85|30|88|77|86|30|86|29|30|78|56|77|93|90|30|29|90|93|78|85|88|90|29|85|30|77|88|90|90|90|93|93|86|85|56|93|88|88|93|29|78|56|29|77|29|88|86|78|78|30|56|56|30|30|86|77|78|78|88|90|78|86|29|85|86|78|88|56|90|93|85|93|88|86|85|56|88|56|
2014-05-16 Fri 15:21:03, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400224026, 249.571, 248, 3228106, 1078, 34|29|92|82|86|63|47|74|81|39|, 81|39|82|39|74|39|29|34|34|92|82|34|92|82|63|63|92|63|74|39|81|47|92|74|29|47|86|74|86|29|74|81|63|47|34|63|39|29|63|39|81|82|34|81|92|82|74|47|39|81|81|81|34|39|86|92|63|34|29|29|39|92|82|63|29|47|92|34|86|82|82|74|74|63|74|74|86|47|81|81|29|81|82|86|29|92|86|82|29|63|81|34|92|39|29|86|82|63|29|63|
2014-05-16 Fri 15:38:07, ../Instances/pmedcap1(20).txt, [int]ShiftSwapTabuRelocateRecover(Ta=125|To=25|Tc=2|D=24), 800, 8000, 1400225050, 755.334, 723, 9433039, 1118, 12|86|63|9|24|91|70|3|51|4|, 51|3|70|3|4|24|24|91|91|9|12|91|12|51|63|63|9|63|4|91|51|4|12|3|24|4|3|3|86|9|4|51|63|63|91|51|3|9|12|3|51|70|91|51|9|70|4|4|12|51|51|51|91|3|86|12|63|91|24|24|3|9|51|63|9|63|9|24|86|70|70|4|86|63|4|3|86|4|70|51|24|51|70|86|9|12|86|70|24|63|51|91|12|91|24|86|70|63|24|63|
2014-05-16 Fri 16:54:29, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 800, 2000, 1400230427, 11.915, 234, 792233, 714, 47|16|18|11|20|, 20|11|16|18|18|11|16|11|11|16|20|11|16|20|20|47|16|20|18|11|20|18|16|18|11|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|16|11|20|16|16|18|47|16|20|
2014-05-16 Fri 16:55:09, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 800, 2000, 1400230469, 22.12, 430, 1435850, 722, 11|44|20|18|47|, 20|11|44|18|18|11|44|11|11|44|20|11|44|20|20|47|44|20|18|11|20|18|44|18|11|47|18|18|18|44|18|20|47|47|11|20|18|44|20|11|20|44|11|20|44|44|18|47|44|20|
2014-05-16 Fri 16:55:51, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 800, 2000, 1400230509, 30.422, 583, 1953218, 737, 47|43|11|16|23|, 43|11|16|23|23|11|16|11|11|16|16|11|16|43|43|47|16|43|23|11|43|47|16|23|16|47|23|23|23|16|23|43|47|47|11|43|23|16|43|11|43|43|11|43|16|16|23|47|16|43|
2014-05-16 Fri 16:56:32, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 800, 2000, 1400230551, 5.781, 114, 382259, 750, 41|17|16|4|11|, 17|11|41|4|4|11|16|11|11|16|41|11|16|17|17|17|16|17|4|11|17|4|41|4|16|4|4|4|17|16|4|17|17|4|11|17|11|16|17|11|17|41|11|17|16|41|4|4|16|17|
2014-05-16 Fri 17:40:07, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 1600, 2000, 1400233127, 42.442, 842, 2871271, 714, 11|43|18|9|47|, 43|11|9|18|18|11|9|11|11|9|9|11|9|43|43|47|9|43|18|11|43|18|9|18|9|47|18|18|18|9|18|43|47|47|11|43|18|9|43|11|43|43|11|43|9|9|18|47|9|43|
2014-05-16 Fri 17:41:27, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400233207, 22.712, 447, 1513586, 714, 16|18|47|11|20|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
2014-05-16 Fri 17:42:46, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 1600, 2000, 1400233287, 21.407, 426, 1461158, 724, 11|18|43|44|47|, 43|11|44|18|18|11|44|11|11|44|43|11|44|43|43|47|44|43|18|11|43|18|44|18|11|47|18|18|18|44|18|43|47|47|11|43|18|44|43|11|43|44|11|43|44|44|18|47|44|43|
2014-05-16 Fri 17:44:07, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400233366, 3.405, 71, 240099, 733, 11|16|43|33|18|, 43|11|16|18|18|11|16|11|11|16|16|11|16|43|43|33|16|43|18|11|43|18|16|18|16|33|18|18|18|16|18|43|33|33|11|43|18|16|43|11|43|43|11|43|16|16|18|33|16|43|
2014-05-16 Fri 17:45:25, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 1600, 2000, 1400233447, 20.93, 423, 1432045, 713, 47|11|18|20|9|, 20|11|9|18|18|11|9|11|11|9|20|11|9|20|20|47|9|20|18|11|20|18|9|18|11|47|18|18|18|9|18|20|47|47|11|20|18|9|20|11|20|9|11|20|9|9|18|47|9|20|
2014-05-16 Fri 17:46:44, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400233525, 13.35, 291, 1019059, 744, 47|11|3|9|43|, 43|11|9|3|3|11|9|11|11|9|9|11|9|43|43|47|9|43|3|11|43|47|9|3|9|47|3|3|3|9|3|43|47|47|11|43|3|9|43|11|43|43|11|43|9|9|3|47|9|43|
2014-05-16 Fri 17:48:04, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocateRecoverPerturb(Ta=31|To=12|Tc=1|D=23|P=128), 1600, 2000, 1400233604, 3.336, 70, 230752, 805, 47|8|16|23|35|, 35|8|16|23|23|16|16|8|8|16|16|8|16|35|35|47|16|35|23|8|35|47|16|23|16|47|23|23|23|16|23|35|47|47|8|35|23|16|35|8|35|35|8|35|16|16|23|47|16|35|
2014-05-16 Fri 17:49:24, ../Instances/pmedcap1(1).txt, [int]ShiftSwapTabuRelocate(T=31|D=23), 1600, 2000, 1400233684, 20.935, 433, 1487961, 714, 47|20|16|11|18|, 20|11|16|18|18|11|16|11|11|16|16|11|16|20|20|47|16|20|18|11|20|18|16|18|16|47|18|18|18|16|18|20|47|47|11|20|18|16|20|11|20|20|11|20|16|16|18|47|16|20|
